Date;SNBSD;SPIEX;SMI;SMI Mid;CHF USD;CHF EUR
2017-06-02;6846.096834;284.4036697;155.1883838;280.4348134;0.96385;1.08675
2017-06-09;6787.160958;282.8644241;151.788947;279.4005668;0.97025;1.0851
2017-06-16;6870.298314;284.2099898;153.8041399;280.1200992;0.97305;1.08965
2017-06-23;7008.737048;283.6187564;154.9984299;279.1132499;0.9688;1.08505
2017-06-30;6984.948903;279.0723751;152.8363531;273.5457015;0.95765;1.09225
2017-07-07;6927.267285;279.5412844;152.4310495;273.949693;0.9645;1.09865
2017-07-14;6879.505708;283.7716616;155.0272576;279.3142419;0.96535;1.10505
2017-07-21;6776.457006;282.7420999;153.3818485;279.4185168;0.94745;1.10445
2017-07-28;6826.213994;283.4250765;154.7654061;279.872461;0.9687;1.13795
2017-08-04;6839.412209;289.2456677;157.4710908;286.3991497;0.97295;1.14335
2017-08-11;6788.657516;279.5514781;152.4442622;276.1864667;0.96275;1.13525
2017-08-18;6702.541298;282.3751274;152.2779882;279.0627067;0.9617;1.13005
2017-08-25;6727.426918;284.2405708;152.82417;282.4672886;0.95835;1.1378
2017-09-01;6677.726942;284.6279307;153.432297;283.7560227;0.96265;1.1435
2017-09-08;6719.716082;284.872579;152.9248953;284.6205716;0.94775;1.13925
2017-09-15;6735.223272;288.3893986;154.9153787;288.5041332;0.9603;1.14885
2017-09-22;6787.075441;290.285423;156.7800842;290.3640765;0.9689;1.15965
2017-09-29;6741.266516;291.2538226;157.1359689;290.5250354;0.9676;1.14385
2017-10-06;6739.855475;293.9449541;158.760272;293.117265;0.97805;1.1475
2017-10-13;6717.449865;297.6350663;159.7824539;297.3007794;0.9744;1.1533
2017-10-20;6679.822123;294.6279307;158.5030535;294.5246812;0.9835;1.15925
2017-10-27;6690.283776;299.8165138;157.5814254;301.7769249;0.9994;1.15755
2017-11-03;6681.218911;303.5474006;159.9602247;305.8745867;1.00025;1.16205
2017-11-10;6736.677071;298.2466871;156.7361563;300.6399386;0.9947;1.1601
2017-11-17;6772.238138;298.0937819;157.5846856;300.8264053;0.99095;1.16755
2017-11-24;6812.117843;302.3139653;160.0211403;304.2802315;0.9789;1.16855
2017-12-01;6774.034007;299.3577982;159.145156;300.9567785;0.98415;1.16785
2017-12-08;6790.538903;303.4454638;159.9106342;306.0266887;0.9944;1.1686
2017-12-15;6839.911062;302.8950051;161.2070223;304.1522201;0.99185;1.16695
2017-12-22;6857.541939;305.6167176;161.2032472;306.4423713;0.9898;1.17135
2017-12-29;6747.495047;306.1060143;160.9866964;306.1276571;0.9745;1.17015
2018-01-05;6718.276535;314.138634;163.9914684;314.5108644;0.97535;1.17395
2018-01-12;6754.778296;316.432212;163.813526;315.2223666;0.9713;1.1798
2018-01-19;6682.544434;318.8990826;163.1813759;317.6812707;0.9617;1.1756
2018-01-26;6629.466513;316.0448522;163.2807285;313.1273028;0.93515;1.1627
2018-02-02;6633.101011;309.1029562;158.220954;307.164974;0.932;1.15915
2018-02-09;6647.82429;293.3741081;148.9773891;291.71906;0.94025;1.15165
2018-02-16;6584.826328;305.7798165;154.2061832;304.5088569;0.9251;1.1516
2018-02-23;6558.600932;304.0468909;153.5450338;301.7808219;0.9361;1.1512
2018-03-02;6531.477602;292.6503568;148.059536;289.3187293;0.93795;1.15465
2018-03-09;6618.220949;304.5565749;153.2646502;302.337624;0.95015;1.17055
2018-03-16;6646.883596;302.5688073;152.4183516;299.700992;0.9532;1.17055
2018-03-23;6693.718733;294.648318;147.0397565;292.1170288;0.9466;1.16995
2018-03-30;6687.019854;296.8399592;149.9892754;295.4481578;0.9576;1.1777
2018-04-06;6633.34331;295.1172273;148.7893228;292.9133207;0.96095;1.17825
2018-04-13;6645.358533;299.0316004;150.5932842;297.0041332;0.9623;1.18625
2018-04-20;6727.3414;304.108053;151.1360341;302.1581247;0.97415;1.19615
2018-04-27;6715.839284;305.7288481;151.7403861;305.425248;0.98835;1.1961
2018-05-04;6753.053691;307.5229358;152.7838455;308.2301606;1.00115;1.19445
2018-05-11;6738.102365;313.1906218;154.3226951;314.2419698;0.99995;1.1943
2018-05-18;6704.280156;310.8460754;153.4123921;312.418871;0.9987;1.17545
2018-05-25;6646.570032;308.4097859;150.3000311;310.0645961;0.99145;1.15545
2018-06-01;6660.922735;305.8817533;147.8884574;306.4783892;0.9881;1.15245
2018-06-08;6610.538618;308.9296636;146.0613309;310.4411904;0.98525;1.15925
2018-06-15;6639.286783;312.038736;148.3013111;315.3051488;0.99505;1.15595
2018-06-22;6653.197645;305.7900102;147.8544819;309.2816486;0.9899;1.15205
2018-06-29;6689.015265;303.5881753;147.7299051;306.8142419;0.99295;1.15935
2018-07-06;6679.408788;302.0489297;149.2419862;306.9031649;0.98915;1.16295
2018-07-13;6742.335486;307.8389399;152.0497689;313.8628956;1.00345;1.17075
2018-07-20;6758.769117;307.7370031;154.2854593;314.7357109;0.9951;1.165
2018-07-27;6791.322815;311.3149847;157.4060569;318.8593529;0.99425;1.15855
2018-08-03;6786.590841;309.3781855;157.1452349;317.1150213;0.99305;1.15095
2018-08-10;6746.768148;308.3995923;154.9716614;314.5342466;0.99345;1.13575
2018-08-17;6735.864654;304.108053;154.5011522;310.8699811;0.9952;1.13545
2018-08-24;6799.119169;309.8572885;155.3417883;317.173949;0.9825;1.1424
2018-08-31;6810.592779;310.9989806;153.9803663;317.8470713;0.9671;1.12525
2018-09-07;6780.148516;302.0591233;151.7419304;307.3442371;0.96755;1.12075
2018-09-14;6766.038112;306.8501529;153.919279;314.0617619;0.96605;1.12705
2018-09-21;6709.824546;304.4546381;154.3547831;310.7065423;0.9579;1.12655
2018-09-28;6767.064323;303.5168196;155.9439095;310.0859707;0.9768;1.13455
2018-10-05;6690.811134;294.648318;155.1561243;299.7181153;0.99205;1.1419
2018-10-12;6673.821639;278.3078491;148.6064042;282.0512518;0.9921;1.147
2018-10-19;6721.412181;280.1936799;152.2392081;284.1376949;0.9965;1.14555
2018-10-26;6699.704964;269.1743119;148.6994078;271.3075106;0.99815;1.13495
2018-11-02;6697.49576;284.1488277;154.3019323;287.8050307;1.00355;1.14185
2018-11-09;6779.236328;280.3975535;155.7043652;283.1438356;1.00475;1.14075
2018-11-16;6762.660167;268.1549439;152.8449328;269.7020548;1.0026;1.1424
2018-11-23;6737.560753;264.5973496;151.7898049;265.6676901;0.99725;1.1313
2018-11-30;6727.013583;265.6269113;155.0819959;266.3578177;0.99935;1.13155
2018-12-07;6734.553384;258.0020387;149.990305;259.3722248;0.99195;1.12995
2018-12-14;6722.310115;256.1264016;149.520997;257.9560699;0.99655;1.12585
2018-12-21;6762.859708;244.841998;144.4351403;245.4697685;0.9907;1.1307
2018-12-28;6827.225952;247.8797146;144.6412239;248.2698394;0.98435;1.12555
